"PROJ","CLASSIFIER","ITERATION","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","PRECISION","RECALL","AUC","KAPPA","NPOFB","TP","FP","TN","FN","%_OF_TRAINING"
"SYNCOPE","RandomForest","22","BEST_FIRST","UNDER_SAMPLING","NONE","0,01199","0,33333","0,58208","0,01126","0,06667","8.0","659.0","3169.0","16.0","83,66204"
"SYNCOPE","NaiveBayes","22","BEST_FIRST","UNDER_SAMPLING","NONE","0,18182","0,08333","0,53337","0,1108","0,13333","2.0","9.0","3819.0","22.0","83,66204"
"SYNCOPE","IBk","22","BEST_FIRST","UNDER_SAMPLING","NONE","0,01106","0,375","0,59015","0,00949","0,06667","9.0","805.0","3023.0","15.0","83,66204"
"SYNCOPE","RandomForest","22","BEST_FIRST","OVER_SAMPLING","NONE","0,01474","0,29167","0,56417","0,01639","0,06667","7.0","468.0","3360.0","17.0","83,66204"
"SYNCOPE","NaiveBayes","22","BEST_FIRST","OVER_SAMPLING","NONE","0","0","0,68465","-0,00215","0,13333","0.0","5.0","3823.0","24.0","83,66204"
"SYNCOPE","IBk","22","BEST_FIRST","OVER_SAMPLING","NONE","0,01414","0,29167","0,57353","0,01527","0,06667","7.0","488.0","3340.0","17.0","83,66204"
"SYNCOPE","RandomForest","22","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,02405","0,29167","0,58086","0,03332","0,06667","7.0","284.0","3544.0","17.0","83,66204"
"SYNCOPE","NaiveBayes","22","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","0,69726","-0,00096","0,13333","0.0","2.0","3826.0","24.0","83,66204"
"SYNCOPE","IBk","22","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,02527","0,29167","0,58817","0,03545","0,06667","7.0","270.0","3558.0","17.0","83,66204"
"SYNCOPE","RandomForest","23","NONE","NO_SAMPLING","NONE","0","0","0,56303","-0,01318","0,2069","0.0","20.0","2226.0","60.0","91,09068"
"SYNCOPE","NaiveBayes","23","NONE","NO_SAMPLING","NONE","0,06897","0,03333","0,58104","0,02847","0,06897","2.0","27.0","2219.0","58.0","91,09068"
"SYNCOPE","IBk","23","NONE","NO_SAMPLING","NONE","0,01562","0,01667","0,4394","-0,01103","0,17241","1.0","63.0","2183.0","59.0","91,09068"
"SYNCOPE","RandomForest","23","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,61724","-0,01215","0,27586","0.0","18.0","2228.0","60.0","91,09068"
"SYNCOPE","NaiveBayes","23","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,59171","-0,00168","0,37931","0.0","2.0","2244.0","60.0","91,09068"
"SYNCOPE","IBk","23","BEST_FIRST","NO_SAMPLING","NONE","0,02439","0,01667","0,48363","-0,00135","0,17241","1.0","40.0","2206.0","59.0","91,09068"
"SYNCOPE","RandomForest","23","BEST_FIRST","UNDER_SAMPLING","NONE","0,05379","0,36667","0,60869","0,05074","0,37931","22.0","387.0","1859.0","38.0","91,09068"
"SYNCOPE","NaiveBayes","23","BEST_FIRST","UNDER_SAMPLING","NONE","0,2","0,08333","0,58682","0,10393","0,41379","5.0","20.0","2226.0","55.0","91,09068"
"SYNCOPE","IBk","23","BEST_FIRST","UNDER_SAMPLING","NONE","0,04338","0,31667","0,56514","0,032","0,32143","19.0","419.0","1827.0","41.0","91,09068"
"SYNCOPE","RandomForest","23","BEST_FIRST","OVER_SAMPLING","NONE","0,04","0,08333","0,48896","0,01958","0,24138","5.0","120.0","2126.0","55.0","91,09068"
"SYNCOPE","NaiveBayes","23","BEST_FIRST","OVER_SAMPLING","NONE","0,14286","0,06667","0,60551","0,0756","0,41379","4.0","24.0","2222.0","56.0","91,09068"
"SYNCOPE","IBk","23","BEST_FIRST","OVER_SAMPLING","NONE","0,03077","0,06667","0,46269","0,00674","0,17241","4.0","126.0","2120.0","56.0","91,09068"
"SYNCOPE","RandomForest","23","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,04494","0,06667","0,52684","0,02333","0,27586","4.0","85.0","2161.0","56.0","91,09068"
"SYNCOPE","NaiveBayes","23","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,23077","0,05","0,59171","0,07361","0,44828","3.0","10.0","2236.0","57.0","91,09068"
"SYNCOPE","IBk","23","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,03614","0,05","0,48363","0,01212","0,17241","3.0","80.0","2166.0","57.0","91,09068"
"SYNCOPE","RandomForest","24","NONE","NO_SAMPLING","NONE","0,11111","0,02899","0,68846","0,0348","0,2381","2.0","16.0","2381.0","67.0","91,30128"
"SYNCOPE","NaiveBayes","24","NONE","NO_SAMPLING","NONE","0,19643","0,15942","0,68374","0,15481","0,09524","11.0","45.0","2352.0","58.0","91,30128"
"SYNCOPE","IBk","24","NONE","NO_SAMPLING","NONE","0,12676","0,13043","0,45717","0,10312","0,19512","9.0","62.0","2335.0","60.0","91,30128"
"SYNCOPE","RandomForest","24","BEST_FIRST","NO_SAMPLING","NONE","0,13636","0,04348","0,70528","0,05312","0,35714","3.0","19.0","2378.0","66.0","91,30128"
"SYNCOPE","NaiveBayes","24","BEST_FIRST","NO_SAMPLING","NONE","0,57143","0,11594","0,69832","0,18508","0,21429","8.0","6.0","2391.0","61.0","91,30128"
"SYNCOPE","IBk","24","BEST_FIRST","NO_SAMPLING","NONE","0,14493","0,14493","0,49533","0,12031","0,26829","10.0","59.0","2338.0","59.0","91,30128"
"SYNCOPE","RandomForest","24","BEST_FIRST","UNDER_SAMPLING","NONE","0,07895","0,52174","0,69953","0,09306","0,2619","36.0","420.0","1977.0","33.0","91,30128"
"SYNCOPE","NaiveBayes","24","BEST_FIRST","UNDER_SAMPLING","NONE","0,26562","0,24638","0,69704","0,23504","0,29268","17.0","47.0","2350.0","52.0","91,30128"
"SYNCOPE","IBk","24","BEST_FIRST","UNDER_SAMPLING","NONE","0,07425","0,46377","0,633","0,0838","0,34146","32.0","399.0","1998.0","37.0","91,30128"
"SYNCOPE","RandomForest","24","BEST_FIRST","OVER_SAMPLING","NONE","0,09434","0,14493","0,49505","0,08321","0,33333","10.0","96.0","2301.0","59.0","91,30128"
"SYNCOPE","NaiveBayes","24","BEST_FIRST","OVER_SAMPLING","NONE","0,32692","0,24638","0,70995","0,26327","0,29268","17.0","35.0","2362.0","52.0","91,30128"
"SYNCOPE","IBk","24","BEST_FIRST","OVER_SAMPLING","NONE","0,10484","0,18841","0,50234","0,10244","0,2439","13.0","111.0","2286.0","56.0","91,30128"
"SYNCOPE","RandomForest","24","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,07143","0,08696","0,59558","0,04922","0,35714","6.0","78.0","2319.0","63.0","91,30128"
"SYNCOPE","NaiveBayes","24","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,41935","0,18841","0,69832","0,24694","0,29268","13.0","18.0","2379.0","56.0","91,30128"
"SYNCOPE","IBk","24","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,11579","0,15942","0,49533","0,10514","0,26829","11.0","84.0","2313.0","58.0","91,30128"
"SYNCOPE","RandomForest","25","NONE","NO_SAMPLING","NONE","0,33333","0,02326","0,69805","0,04153","0,25","1.0","2.0","2709.0","42.0","91,14555"
"SYNCOPE","NaiveBayes","25","NONE","NO_SAMPLING","NONE","0,09231","0,27907","0,78784","0,11803","0,19444","12.0","118.0","2593.0","31.0","91,14555"
"SYNCOPE","IBk","25","NONE","NO_SAMPLING","NONE","0,07143","0,16279","0,3832","0,07931","0,17143","7.0","91.0","2620.0","36.0","91,14555"
"SYNCOPE","RandomForest","25","BEST_FIRST","NO_SAMPLING","NONE","0,15385","0,04651","0,68959","0,06465","0,36111","2.0","11.0","2700.0","41.0","91,14555"
"SYNCOPE","NaiveBayes","25","BEST_FIRST","NO_SAMPLING","NONE","0,16667","0,2093","0,7978","0,17116","0,25714","9.0","45.0","2666.0","34.0","91,14555"
"SYNCOPE","IBk","25","BEST_FIRST","NO_SAMPLING","NONE","0,08451","0,13953","0,39446","0,08752","0,17143","6.0","65.0","2646.0","37.0","91,14555"
"SYNCOPE","RandomForest","25","BEST_FIRST","UNDER_SAMPLING","NONE","0,05263","0,65116","0,75542","0,07054","0,44444","28.0","504.0","2207.0","15.0","91,14555"
"SYNCOPE","NaiveBayes","25","BEST_FIRST","UNDER_SAMPLING","NONE","0,10383","0,44186","0,79164","0,14656","0,4","19.0","164.0","2547.0","24.0","91,14555"
"SYNCOPE","IBk","25","BEST_FIRST","UNDER_SAMPLING","NONE","0,04869","0,60465","0,65167","0,06304","0,42857","26.0","508.0","2203.0","17.0","91,14555"
"SYNCOPE","RandomForest","25","BEST_FIRST","OVER_SAMPLING","NONE","0,10377","0,25581","0,49446","0,12829","0,36111","11.0","95.0","2616.0","32.0","91,14555"
"SYNCOPE","NaiveBayes","25","BEST_FIRST","OVER_SAMPLING","NONE","0,11538","0,4186","0,7566","0,16035","0,37143","18.0","138.0","2573.0","25.0","91,14555"
"SYNCOPE","IBk","25","BEST_FIRST","OVER_SAMPLING","NONE","0,08451","0,27907","0,47737","0,10836","0,31429","12.0","130.0","2581.0","31.0","91,14555"
"SYNCOPE","RandomForest","25","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,08861","0,16279","0,5273","0,09648","0,47222","7.0","72.0","2639.0","36.0","91,14555"
"SYNCOPE","NaiveBayes","25","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,12037","0,30233","0,7978","0,15327","0,4","13.0","95.0","2616.0","30.0","91,14555"
"SYNCOPE","IBk","25","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,07292","0,16279","0,39445","0,0809","0,17143","7.0","89.0","2622.0","36.0","91,14555"
"SYNCOPE","RandomForest","26","NONE","NO_SAMPLING","NONE","0","0","0,65669","-0,00699","0,225","0.0","11.0","2528.0","49.0","92,31842"
"SYNCOPE","NaiveBayes","26","NONE","NO_SAMPLING","NONE","0,36364","0,16327","0,86068","0,21615","0,3","8.0","14.0","2525.0","41.0","92,31842"
"SYNCOPE","IBk","26","NONE","NO_SAMPLING","NONE","0,05","0,04082","0,22573","0,02841","0,05","2.0","38.0","2501.0","47.0","92,31842"
"SYNCOPE","RandomForest","26","BEST_FIRST","NO_SAMPLING","NONE","0,125","0,04082","0,69498","0,05271","0,41463","2.0","14.0","2525.0","47.0","92,31842"
"SYNCOPE","NaiveBayes","26","BEST_FIRST","NO_SAMPLING","NONE","0,5","0,06122","0,85516","0,1054","0,175","3.0","3.0","2536.0","46.0","92,31842"
"SYNCOPE","IBk","26","BEST_FIRST","NO_SAMPLING","NONE","0,14815","0,16327","0,37018","0,13823","0,2439","8.0","46.0","2493.0","41.0","92,31842"
"SYNCOPE","RandomForest","26","BEST_FIRST","UNDER_SAMPLING","NONE","0,09538","0,67347","0,72322","0,13851","0,43902","33.0","313.0","2226.0","16.0","92,31842"
"SYNCOPE","NaiveBayes","26","BEST_FIRST","UNDER_SAMPLING","NONE","0,22727","0,30612","0,85175","0,24445","0,31707","15.0","51.0","2488.0","34.0","92,31842"
"SYNCOPE","IBk","26","BEST_FIRST","UNDER_SAMPLING","NONE","0,08761","0,59184","0,64963","0,12373","0,41463","29.0","302.0","2237.0","20.0","92,31842"
"SYNCOPE","RandomForest","26","BEST_FIRST","OVER_SAMPLING","NONE","0,11494","0,20408","0,39321","0,12588","0,34146","10.0","77.0","2462.0","39.0","92,31842"
"SYNCOPE","NaiveBayes","26","BEST_FIRST","OVER_SAMPLING","NONE","0,32432","0,2449","0,85412","0,26713","0,46341","12.0","25.0","2514.0","37.0","92,31842"
"SYNCOPE","IBk","26","BEST_FIRST","OVER_SAMPLING","NONE","0,10577","0,22449","0,38571","0,12117","0,2439","11.0","93.0","2446.0","38.0","92,31842"
"SYNCOPE","RandomForest","26","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,13235","0,18367","0,52313","0,1348","0,36585","9.0","59.0","2480.0","40.0","92,31842"
"SYNCOPE","NaiveBayes","26","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,28571","0,12245","0,85516","0,16191","0,46341","6.0","15.0","2524.0","43.0","92,31842"
"SYNCOPE","IBk","26","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,10526","0,16327","0,37018","0,10745","0,2439","8.0","68.0","2471.0","41.0","92,31842"
"SYNCOPE","RandomForest","27","NONE","NO_SAMPLING","NONE","0","0","0,54636","-0,00389","0,29412","0.0","3.0","1413.0","62.0","95,79744"
"SYNCOPE","NaiveBayes","27","NONE","NO_SAMPLING","NONE","0,1875","0,04839","0,58053","0,06076","0,125","3.0","13.0","1403.0","59.0","95,79744"
"SYNCOPE","IBk","27","NONE","NO_SAMPLING","NONE","0,0625","0,01613","0,42379","0,00858","0,17647","1.0","15.0","1401.0","61.0","95,79744"
"SYNCOPE","RandomForest","27","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,50195","-0,00263","0,29412","0.0","2.0","1414.0","62.0","95,79744"
"SYNCOPE","NaiveBayes","27","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,58495","-0,00133","0,1875","0.0","1.0","1415.0","62.0","95,79744"
"SYNCOPE","IBk","27","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,42585","-0,01075","0,11765","0.0","9.0","1407.0","62.0","95,79744"
"SYNCOPE","RandomForest","27","BEST_FIRST","UNDER_SAMPLING","NONE","0,1383","0,20968","0,59284","0,1223","0,58824","13.0","81.0","1335.0","49.0","95,79744"
"SYNCOPE","NaiveBayes","27","BEST_FIRST","UNDER_SAMPLING","NONE","0,09091","0,01613","0,57186","0,01494","0,375","1.0","10.0","1406.0","61.0","95,79744"
"SYNCOPE","IBk","27","BEST_FIRST","UNDER_SAMPLING","NONE","0,13725","0,22581","0,57953","0,12508","0,52941","14.0","88.0","1328.0","48.0","95,79744"
"SYNCOPE","RandomForest","27","BEST_FIRST","OVER_SAMPLING","NONE","0,09091","0,03226","0,43649","0,02622","0,29412","2.0","20.0","1396.0","60.0","95,79744"
"SYNCOPE","NaiveBayes","27","BEST_FIRST","OVER_SAMPLING","NONE","0,06667","0,01613","0,57676","0,00979","0,375","1.0","14.0","1402.0","61.0","95,79744"
"SYNCOPE","IBk","27","BEST_FIRST","OVER_SAMPLING","NONE","0,13043","0,04839","0,45404","0,049","0,17647","3.0","20.0","1396.0","59.0","95,79744"
"SYNCOPE","RandomForest","27","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,07692","0,01613","0,4573","0,0123","0,29412","1.0","12.0","1404.0","61.0","95,79744"
"SYNCOPE","NaiveBayes","27","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,16667","0,01613","0,58495","0,02217","0,25","1.0","5.0","1411.0","61.0","95,79744"
"SYNCOPE","IBk","27","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,07692","0,01613","0,42585","0,0123","0,11765","1.0","12.0","1404.0","61.0","95,79744"
"SYNCOPE","RandomForest","28","NONE","NO_SAMPLING","NONE","0,14286","0,02609","0,68717","0,02518","0,31313","3.0","18.0","1695.0","112.0","95,05906"
"SYNCOPE","NaiveBayes","28","NONE","NO_SAMPLING","NONE","0,42857","0,18261","0,83289","0,22704","0,24242","21.0","28.0","1685.0","94.0","95,05906"
"SYNCOPE","IBk","28","NONE","NO_SAMPLING","NONE","0,21311","0,11304","0,40208","0,10887","0,19192","13.0","48.0","1665.0","102.0","95,05906"
"SYNCOPE","RandomForest","28","BEST_FIRST","NO_SAMPLING","NONE","0,14286","0,02609","0,64892","0,02518","0,27273","3.0","18.0","1695.0","112.0","95,05906"
"SYNCOPE","NaiveBayes","28","BEST_FIRST","NO_SAMPLING","NONE","0,38462","0,04348","0,81821","0,06619","0,10101","5.0","8.0","1705.0","110.0","95,05906"
"SYNCOPE","IBk","28","BEST_FIRST","NO_SAMPLING","NONE","0,10526","0,05217","0,36613","0,02929","0,10101","6.0","51.0","1662.0","109.0","95,05906"
"SYNCOPE","RandomForest","28","BEST_FIRST","UNDER_SAMPLING","NONE","0,15801","0,63478","0,6921","0,16935","0,38384","73.0","389.0","1324.0","42.0","95,05906"
"SYNCOPE","NaiveBayes","28","BEST_FIRST","UNDER_SAMPLING","NONE","0,42424","0,24348","0,7954","0,27618","0,29293","28.0","38.0","1675.0","87.0","95,05906"
"SYNCOPE","IBk","28","BEST_FIRST","UNDER_SAMPLING","NONE","0,13872","0,58261","0,61575","0,13631","0,33673","67.0","416.0","1297.0","48.0","95,05906"
"SYNCOPE","RandomForest","28","BEST_FIRST","OVER_SAMPLING","NONE","0,07874","0,08696","0,38731","0,01779","0,29293","10.0","117.0","1596.0","105.0","95,05906"
"SYNCOPE","NaiveBayes","28","BEST_FIRST","OVER_SAMPLING","NONE","0,44444","0,2087","0,82534","0,25403","0,44444","24.0","30.0","1683.0","91.0","95,05906"
"SYNCOPE","IBk","28","BEST_FIRST","OVER_SAMPLING","NONE","0,08276","0,10435","0,3716","0,02381","0,14141","12.0","133.0","1580.0","103.0","95,05906"
"SYNCOPE","RandomForest","28","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,11111","0,09565","0,46688","0,04735","0,28283","11.0","88.0","1625.0","104.0","95,05906"
"SYNCOPE","NaiveBayes","28","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,43243","0,13913","0,81821","0,18558","0,43434","16.0","21.0","1692.0","99.0","95,05906"
"SYNCOPE","IBk","28","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,08163","0,06957","0,36613","0,01829","0,10101","8.0","90.0","1623.0","107.0","95,05906"
"SYNCOPE","RandomForest","29","NONE","NO_SAMPLING","NONE","0","0","0,78931","-0,01113","0,37662","0.0","11.0","1664.0","79.0","95,47367"
"SYNCOPE","NaiveBayes","29","NONE","NO_SAMPLING","NONE","0,40816","0,25316","0,90495","0,28795","0,25641","20.0","29.0","1646.0","59.0","95,47367"
"SYNCOPE","IBk","29","NONE","NO_SAMPLING","NONE","0,21795","0,21519","0,44475","0,17986","0,21795","17.0","61.0","1614.0","62.0","95,47367"
"SYNCOPE","RandomForest","29","BEST_FIRST","NO_SAMPLING","NONE","0,15385","0,05063","0,66537","0,05511","0,17949","4.0","22.0","1653.0","75.0","95,47367"
"SYNCOPE","NaiveBayes","29","BEST_FIRST","NO_SAMPLING","NONE","0,41667","0,06329","0,87062","0,09919","0,12821","5.0","7.0","1668.0","74.0","95,47367"
"SYNCOPE","IBk","29","BEST_FIRST","NO_SAMPLING","NONE","0,16393","0,12658","0,40544","0,10784","0,16667","10.0","51.0","1624.0","69.0","95,47367"
"SYNCOPE","RandomForest","29","BEST_FIRST","UNDER_SAMPLING","NONE","0,12176","0,77215","0,76003","0,14372","0,23077","61.0","440.0","1235.0","18.0","95,47367"
"SYNCOPE","NaiveBayes","29","BEST_FIRST","UNDER_SAMPLING","NONE","0,40741","0,13924","0,89099","0,18894","0,23077","11.0","16.0","1659.0","68.0","95,47367"
"SYNCOPE","IBk","29","BEST_FIRST","UNDER_SAMPLING","NONE","0,10667","0,70886","0,66284","0,11623","0,28571","56.0","469.0","1206.0","23.0","95,47367"
"SYNCOPE","RandomForest","29","BEST_FIRST","OVER_SAMPLING","NONE","0,09589","0,17722","0,44954","0,07009","0,23077","14.0","132.0","1543.0","65.0","95,47367"
"SYNCOPE","NaiveBayes","29","BEST_FIRST","OVER_SAMPLING","NONE","0,36667","0,13924","0,87629","0,18154","0,21795","11.0","19.0","1656.0","68.0","95,47367"
"SYNCOPE","IBk","29","BEST_FIRST","OVER_SAMPLING","NONE","0,11039","0,21519","0,43083","0,09185","0,23077","17.0","137.0","1538.0","62.0","95,47367"
"SYNCOPE","RandomForest","29","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,10185","0,13924","0,51887","0,06922","0,17949","11.0","97.0","1578.0","68.0","95,47367"
"SYNCOPE","NaiveBayes","29","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,45833","0,13924","0,87062","0,19673","0,23077","11.0","13.0","1662.0","68.0","95,47367"
"SYNCOPE","IBk","29","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,10377","0,13924","0,4054","0,07097","0,16667","11.0","95.0","1580.0","68.0","95,47367"
"SYNCOPE","RandomForest","30","NONE","NO_SAMPLING","NONE","0,57143","0,02857","0,61787","0,04704","0,27778","4.0","3.0","1578.0","136.0","95,74768"
"SYNCOPE","NaiveBayes","30","NONE","NO_SAMPLING","NONE","0,33333","0,05","0,73728","0,06716","0,07778","7.0","14.0","1567.0","133.0","95,74768"
"SYNCOPE","IBk","30","NONE","NO_SAMPLING","NONE","0,36364","0,08571","0,35883","0,11114","0,29213","12.0","21.0","1560.0","128.0","95,74768"
"SYNCOPE","RandomForest","30","BEST_FIRST","NO_SAMPLING","NONE","0,64286","0,06429","0,5219","0,10363","0,22222","9.0","5.0","1576.0","131.0","95,74768"
"SYNCOPE","NaiveBayes","30","BEST_FIRST","NO_SAMPLING","NONE","1","0,02857","0,67733","0,05127","0,2809","4.0","0.0","1581.0","136.0","95,74768"
"SYNCOPE","IBk","30","BEST_FIRST","NO_SAMPLING","NONE","0,33333","0,06429","0,34816","0,08368","0,31461","9.0","18.0","1563.0","131.0","95,74768"
"SYNCOPE","RandomForest","30","BEST_FIRST","UNDER_SAMPLING","NONE","0,24895","0,42143","0,60276","0,23473","0,33333","59.0","178.0","1403.0","81.0","95,74768"
"SYNCOPE","NaiveBayes","30","BEST_FIRST","UNDER_SAMPLING","NONE","0,69231","0,06429","0,73466","0,10528","0,40449","9.0","4.0","1577.0","131.0","95,74768"
"SYNCOPE","IBk","30","BEST_FIRST","UNDER_SAMPLING","NONE","0,24","0,38571","0,55452","0,2174","0,27778","54.0","171.0","1410.0","86.0","95,74768"
"SYNCOPE","RandomForest","30","BEST_FIRST","OVER_SAMPLING","NONE","0,22785","0,12857","0,39185","0,11228","0,3","18.0","61.0","1520.0","122.0","95,74768"
"SYNCOPE","NaiveBayes","30","BEST_FIRST","OVER_SAMPLING","NONE","0,64706","0,07857","0,69378","0,12471","0,40449","11.0","6.0","1575.0","129.0","95,74768"
"SYNCOPE","IBk","30","BEST_FIRST","OVER_SAMPLING","NONE","0,2027","0,10714","0,36508","0,08893","0,20225","15.0","59.0","1522.0","125.0","95,74768"
"SYNCOPE","RandomForest","30","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,22642","0,08571","0,43265","0,0834","0,25843","12.0","41.0","1540.0","128.0","95,74768"
"SYNCOPE","NaiveBayes","30","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,63636","0,05","0,67733","0,08183","0,39326","7.0","4.0","1577.0","133.0","95,74768"
"SYNCOPE","IBk","30","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,21739","0,07143","0,34814","0,07011","0,31461","10.0","36.0","1545.0","130.0","95,74768"
"SYNCOPE","RandomForest","31","NONE","NO_SAMPLING","NONE","0","0","0,66815","-0,00848","0,33333","0.0","12.0","1751.0","20.0","95,78038"
"SYNCOPE","NaiveBayes","31","NONE","NO_SAMPLING","NONE","0,06667","0,05","0,61507","0,04799","0,11111","1.0","14.0","1749.0","19.0","95,78038"
"SYNCOPE","IBk","31","NONE","NO_SAMPLING","NONE","0,05405","0,1","0,50632","0,05643","0,44444","2.0","35.0","1728.0","18.0","95,78038"
"SYNCOPE","RandomForest","31","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,55116","-0,00802","0,5","0.0","11.0","1752.0","20.0","95,78038"
"SYNCOPE","NaiveBayes","31","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,60683","-0,00375","0,22222","0.0","4.0","1759.0","20.0","95,78038"
"SYNCOPE","IBk","31","BEST_FIRST","NO_SAMPLING","NONE","0,06897","0,1","0,54014","0,06928","0,44444","2.0","27.0","1736.0","18.0","95,78038"
"SYNCOPE","RandomForest","31","BEST_FIRST","UNDER_SAMPLING","NONE","0,03239","0,4","0,63771","0,04","0,44444","8.0","239.0","1524.0","12.0","95,78038"
"SYNCOPE","NaiveBayes","31","BEST_FIRST","UNDER_SAMPLING","NONE","0,1","0,1","0,60865","0,08979","0,22222","2.0","18.0","1745.0","18.0","95,78038"
"SYNCOPE","IBk","31","BEST_FIRST","UNDER_SAMPLING","NONE","0,02869","0,35","0,5966","0,03298","0,33333","7.0","237.0","1526.0","13.0","95,78038"
"SYNCOPE","RandomForest","31","BEST_FIRST","OVER_SAMPLING","NONE","0,04348","0,2","0,52942","0,054","0,33333","4.0","88.0","1675.0","16.0","95,78038"
"SYNCOPE","NaiveBayes","31","BEST_FIRST","OVER_SAMPLING","NONE","0,06667","0,05","0,60532","0,04799","0,33333","1.0","14.0","1749.0","19.0","95,78038"
"SYNCOPE","IBk","31","BEST_FIRST","OVER_SAMPLING","NONE","0,04124","0,2","0,52964","0,05072","0,44444","4.0","93.0","1670.0","16.0","95,78038"
"SYNCOPE","RandomForest","31","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,06757","0,25","0,56255","0,09032","0,33333","5.0","69.0","1694.0","15.0","95,78038"
"SYNCOPE","NaiveBayes","31","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","0,60683","-0,00585","0,33333","0.0","7.0","1756.0","20.0","95,78038"
"SYNCOPE","IBk","31","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,05797","0,2","0,54019","0,07378","0,44444","4.0","65.0","1698.0","16.0","95,78038"
"SYNCOPE","RandomForest","32","NONE","NO_SAMPLING","NONE","0","0","0,52632","-0,00108","0","0.0","1.0","1737.0","18.0","96,01009"
"SYNCOPE","NaiveBayes","32","NONE","NO_SAMPLING","NONE","0","0","0,51459","-0,00108","0","0.0","1.0","1737.0","18.0","96,01009"
"SYNCOPE","IBk","32","NONE","NO_SAMPLING","NONE","0","0","0,48416","-0,00205","0","0.0","2.0","1736.0","18.0","96,01009"
"SYNCOPE","RandomForest","32","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,53262","0","0","0.0","0.0","1738.0","18.0","96,01009"
"SYNCOPE","NaiveBayes","32","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,51934","0","0","0.0","0.0","1738.0","18.0","96,01009"
"SYNCOPE","IBk","32","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,4816","-0,00205","0","0.0","2.0","1736.0","18.0","96,01009"
"SYNCOPE","RandomForest","32","BEST_FIRST","UNDER_SAMPLING","NONE","0,04167","0,05556","0,52492","0,03633","1","1.0","23.0","1715.0","17.0","96,01009"
"SYNCOPE","NaiveBayes","32","BEST_FIRST","UNDER_SAMPLING","NONE","0","0","0,52675","-0,00374","0","0.0","4.0","1734.0","18.0","96,01009"
"SYNCOPE","IBk","32","BEST_FIRST","UNDER_SAMPLING","NONE","0","0","0,47232","-0,01163","0","0.0","23.0","1715.0","18.0","96,01009"
"SYNCOPE","RandomForest","32","BEST_FIRST","OVER_SAMPLING","NONE","0","0","0,48109","-0,00515","0","0.0","6.0","1732.0","18.0","96,01009"
"SYNCOPE","NaiveBayes","32","BEST_FIRST","OVER_SAMPLING","NONE","0","0","0,52015","-0,00205","0","0.0","2.0","1736.0","18.0","96,01009"
"SYNCOPE","IBk","32","BEST_FIRST","OVER_SAMPLING","NONE","0","0","0,48183","-0,00515","0","0.0","6.0","1732.0","18.0","96,01009"
"SYNCOPE","RandomForest","32","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","0,48007","-0,00448","0","0.0","5.0","1733.0","18.0","96,01009"
